post_number,post_link,board,content,date
927282,https://theqoo.net/beauty/3687452506?page=6224,beauty,고마워!! 럭키길만 걷자 븉더기들,25.04.09
927282,https://theqoo.net/beauty/3687452506?page=6224,beauty,좋다,25.04.09
927250,https://theqoo.net/beauty/3687322866?page=6226,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/11 13:45:33)",25.04.09
927250,https://theqoo.net/beauty/3687322866?page=6226,beauty,혹시 모를까봐 더쿠에는 100원딜 링크 공유 ㄴㄴ해,25.04.09
927250,https://theqoo.net/beauty/3687322866?page=6226,beauty,"신규랑 휴면만 가능해서 모으기 힘들어
그리고 더쿠에서는 공유 못 해",25.04.09
927250,https://theqoo.net/beauty/3687322866?page=6226,beauty,진짜 저거 할수도 없음ㅋㅋㅋㅋ 신규 휴면...,25.04.09
927233,https://theqoo.net/beauty/3687256384?page=6227,beauty,진짜 저런 이벤트 죄다 신규 휴면임,25.04.09
927167,https://theqoo.net/beauty/3687009169?page=6230,beauty,ㅇㄴ두ㅜㅜ,25.04.09
927167,https://theqoo.net/beauty/3687009169?page=6230,beauty,그거 근데 나 계속 봤는데 쿠폰 생기기 전에 새벽에 품절됐어 쿠폰은 아침에 들어가니까 있더라,25.04.09
927167,https://theqoo.net/beauty/3687009169?page=6230,beauty,삐아도 뒤늦게 쿠폰 생기는거니~~~,25.04.09
926858,https://theqoo.net/beauty/3685495585?page=6245,beauty,고마어,25.04.08
926858,https://theqoo.net/beauty/3685495585?page=6245,beauty,감사링,25.04.08
926917,https://theqoo.net/beauty/3685785078?page=6242,beauty,금요일에 청바지다,25.04.08
926917,https://theqoo.net/beauty/3685785078?page=6242,beauty,아하 토요일에 청바지 입고 가야지,25.04.08
926917,https://theqoo.net/beauty/3685785078?page=6242,beauty,난 일요일인뎅ㅎㅎ 청바지 옥께이~,25.04.08
926917,https://theqoo.net/beauty/3685785078?page=6242,beauty,나 금요일인뒈 ㅠㅠ,25.04.08
926801,https://theqoo.net/beauty/3685195042?page=6248,beauty,뷰티후기는 아마 발색샷 같은 거 올려야 적립금 줄걸?,25.04.08
926786,https://theqoo.net/beauty/3685128378?page=6249,beauty,나두~!,25.04.08
926786,https://theqoo.net/beauty/3685128378?page=6249,beauty,ㅠ 부럽다 뭐야 나만 못샀나봐,25.04.08
926786,https://theqoo.net/beauty/3685128378?page=6249,beauty,ㄴㄷ 블러셔 성공!!!,25.04.08
926786,https://theqoo.net/beauty/3685128378?page=6249,beauty,나도 성공,25.04.08
926786,https://theqoo.net/beauty/3685128378?page=6249,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/10/31 20:39:10)",25.04.08
926754,https://theqoo.net/beauty/3684987962?page=6250,beauty,ㄴㄷㄴㄷ,25.04.07
926754,https://theqoo.net/beauty/3684987962?page=6250,beauty,ㄴㄷ,25.04.07
928721,https://theqoo.net/beauty/3693318629?page=6152,beauty,에뛰드 원래 하나 줬는데 막판이라 여러개 퍼준거야ㅋㅋㅋ 그래도 잘 다녀와서 다행이다 맞아 타이밍이 진짜 중요한듯 사바사도 심하고,25.04.13
928721,https://theqoo.net/beauty/3693318629?page=6152,beauty,하얀글리터 대체 왜 웜톤 통에 들어있는지 모르겠음ㅠㅠㅠ 난 심지어 그거 중복으로 뽑았어ㅜㅋㅋㅋ쓸모없어,25.04.13
928721,https://theqoo.net/beauty/3693318629?page=6152,beauty,와 진짜 2번이상 참여하는 사람이 있구나,25.04.13
928721,https://theqoo.net/beauty/3693318629?page=6152,beauty,"@1 미띤 그렇구나 ㅠㅠ 닥치고 감사히 있을게.. 쿨톤 칭구들 줘야니
@2 나 그거만 세개 뽑앗자나~",25.04.13
928721,https://theqoo.net/beauty/3693318629?page=6152,beauty,"@3 릴바레에서 나오는데 갑자기 거기 직원분이 다른 직원한테 ""저 사람 아까 전에 돌았어요 내보내요."" 이러심...",25.04.13
928721,https://theqoo.net/beauty/3693318629?page=6152,beauty,무맨 1등 멋지댜,25.04.13
928721,https://theqoo.net/beauty/3693318629?page=6152,beauty,@6 v^^v 힘 쫌 내쪄,25.04.13
928665,https://theqoo.net/beauty/3693066139?page=6155,beauty,30분잔에 나왔는데 정상운영,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,헐 난 2개 받았는데 ㅋㅋㅋ ㅠㅠ,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,@1 후기  보는데 막 3개 6개씩 있어ㅋㅋㅋ 나는 하나 받음,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,@2 마감 다 돼가서 그런가 보다ㅋㅋㅋ큐ㅠ,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,나도 첫날 가서 하나 받았는데ㅋㅋㅋㅋ 역시 마감때는 운빨이다,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,나도 어제 하나받음ㅋㅋ,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,어제 하나 주더만,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,ㄴㄷ 1개,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,오늘 낮에 갔는데 3개 줌...,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,@8 나도 두시쯤에 3개받앗렁,25.04.13
928694,https://theqoo.net/beauty/3693217665?page=6153,beauty,"나 3시에 2개,,",25.04.13
928602,https://theqoo.net/beauty/3692648940?page=6158,beauty,...,25.04.13
928602,https://theqoo.net/beauty/3692648940?page=6158,beauty,난 한시간 후에 들어갔는데 그냥 정시에 들어가도 받아준단 댓 봤어..,25.04.13
928617,https://theqoo.net/beauty/3692767671?page=6157,beauty,지금 안에 있다 나왔는데 진심 개난리임;;; 사람 개껴,25.04.13
928617,https://theqoo.net/beauty/3692767671?page=6157,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/14 00:02:36)",25.04.13
928617,https://theqoo.net/beauty/3692767671?page=6157,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/30 15:19:18)",25.04.13
928617,https://theqoo.net/beauty/3692767671?page=6157,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/05/21 18:43:37)",25.04.13
928617,https://theqoo.net/beauty/3692767671?page=6157,beauty,미친 그냥 오는대로 다 주나,25.04.13
928568,https://theqoo.net/beauty/3692478258?page=6160,beauty,난 패딩...,25.04.13
928568,https://theqoo.net/beauty/3692478258?page=6160,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/05/21 18:43:35)",25.04.13
928568,https://theqoo.net/beauty/3692478258?page=6160,beauty,@1 난 약속이 있어서.... ㅠㅠㅠㅠ,25.04.13
928568,https://theqoo.net/beauty/3692478258?page=6160,beauty,@3 허걱..히트텍 입걸아..,25.04.13
928568,https://theqoo.net/beauty/3692478258?page=6160,beauty,@4 그냥 롱코트 입고갈까??,25.04.13
928565,https://theqoo.net/beauty/3692467556?page=6160,beauty,트위터 보니까 6시 30분 부터 대기했나봐,25.04.13
928565,https://theqoo.net/beauty/3692467556?page=6160,beauty,@1 6시반...? 대박,25.04.13
928510,https://theqoo.net/beauty/3692208424?page=6163,beauty,난 립부터 사고 마스카라 쿠폰 받아 적용하는 사이에 마스카라가 끝남ㅋㅋㅋ,25.04.13
928511,https://theqoo.net/beauty/3692211044?page=6163,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/09/21 17:05:23)",25.04.13
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,충청도 덬 손들고가✋️✋️,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,수도권살지만 출근하느라 내내 구경한 나도 조심히 줄 서봐도되나요 🥺 안되면 나 제외하고 뽑아도 돼..!! 😭😭,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,~마감~,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"@26 이메일 알려 주라!!
다른 덬들 미안해 다음에도 기회되면 꼬옥... 다시 올게...",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/11/15 10:54:03)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,ㅊㅋㅊㅋ~!~!~! 아깝군뇨(˘̩̩̩ε˘̩ƪ),25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,ㅊㅋㅊㅋ 나눔 고마옹,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,ㅊㅊㅊ!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:30:22)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,ㅊㅋㅊㅋ,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:31:39)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"26덬 10시 반까지 이메일 남겨 줘🥺
오늘 접수하려고 포장도 다 끝내 둔 상태라 확인 안 하면 선착순 댓한테 보낼게",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/11/15 10:54:17)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:31:27)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:30:26)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,30분에 젤 먼저 다는 덬 이메일!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:29:56)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:30:18)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:31:22)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,선착순 도전🙌,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:30:42)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,@74 이메일 주세용,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,@74 ㅊㅋㅊㅋ,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,@79 확인확인 지금 메일 보낼게!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,잉 너무 늦게 봤다ㅠㅠ 선착순으로 당첨된 덬 축하해!!,25.04.13
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나나! 줄서볼게 고마워,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,우왕 나두 손💗 원더기 너무 천사,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/04/29 00:56:57)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"나나
원더기 예쁜 마음 고마오 🩷",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2026/04/24 16:27:43)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,헐 천사다🥹🥹🥹 줄 서봐!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,난 다녀와서 응원만 하고 갈게!!진짜 천사다ㅜㅜㅜ꼭 필요한 덬이 받아가길!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄서볼래...! 최고야🫶,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄 서본닷..! 고마워🩷💖,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄…! 원덬 진짜 천사다,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,저도 줄서요..!! 지방러라 아쉬웠는데 이렇게 기회라도 줘서 고마워,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,줄 ㅠㅠ 천사잔아...🫶,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/15 15:40:02)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄서본다ㅜㅜ지방러라 서럽다고 글쓰고싶은맘 굴뚝이었는데.. 고마워 덬아,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 20:42:14)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,난 줄서는거 아니야!!!!!! 근데 그냥 천사덬 고맙다 징짜루,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄서는거 아님 원덬이 천사를 보앗나!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 20:29:18)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"허걱 지방러 줄 서봐요.! 엔젤원덬,,",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,헐 저요 저요,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,줄서볼게 천사덬🩷,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄!! 천사덕 최고야ㅠㅠ,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나두손들어볼게!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,지방 덬 손 들어봅니다!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,손들고가욧~!~!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,와 천사덬이다👏👏👏 난 손 든 거 아니야,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,와 지방덬 여쿨라 여기요!!!! 손!!! 원덬 고마워💕,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,지방덬 손이나 들어봅니다,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,원덬이 멋지다🩷🌸 수도권덬 누워있다가 가슴이 따땃해짐,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나나 줄서보아여!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나두손!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/07/29 21:13:26)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,지방민 손,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나두 손!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나 ! 지방러 따뜻한 마음에 눈물이 나온다,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나나나 손!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄서볼께^^,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나나마,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,저두 줄 서봅니다...총총,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나나 천사덬 너무 고마워❤️,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도✋✋,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,줄서본당 손!! 나눔 열어줘서 고마워😊,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/12 22:31:43)",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,"헐 줄서봐., 🥹🥹",25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도나도!!,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나도 줄서볼게👍👍,25.04.12
928438,https://theqoo.net/beauty/3691855442?page=6166,beauty,나나! 선착순아니고 시간 여유 많이줘서 고마웡 ㅠ__ㅠ 원덬 사랑해!!,25.04.12
928414,https://theqoo.net/beauty/3691759334?page=6167,beauty,신제품 홍보 더 하지 ㅠㅠㅠ흑륻,25.04.12
928414,https://theqoo.net/beauty/3691759334?page=6167,beauty,거기 너무 소극적이더라.. 내가 갔을 땐 뛰드에 사람도 ㅂㄹ 없고...,25.04.12
928414,https://theqoo.net/beauty/3691759334?page=6167,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/05/07 23:54:23)",25.04.12
928414,https://theqoo.net/beauty/3691759334?page=6167,beauty,항상 늘 그래 에뛰드.. 그나마 맨날주던 매트틴트 아니더라ㅋㅋ,25.04.12
928414,https://theqoo.net/beauty/3691759334?page=6167,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/04/30 15:19:19)",25.04.12
928414,https://theqoo.net/beauty/3691759334?page=6167,beauty,"바닥에 있는 경품 직접 가져가라고 함
그런 곳 처음 봤어",25.04.12
928414,https://theqoo.net/beauty/3691759334?page=6167,beauty,여긴 늘 그래,25.04.12
928388,https://theqoo.net/beauty/3691634163?page=6169,beauty,릴바레 팔렛 삐아 오버글레이즈 본품 허거겅,25.04.12
928388,https://theqoo.net/beauty/3691634163?page=6169,beauty,꼴등파티와 무맨 면봉... 그거슨 바로 나ㅋㅋㅋㅋㅋㅋ 받으니까 허무하긴 한데ㅋㅋㅋㅋ 나도 잊지 않으리...! 비도 오는데 넘 고생했어ㅠㅠ,25.04.12
928388,https://theqoo.net/beauty/3691634163?page=6169,beauty,@1 근데 릴바레 팔렛이랑 삐아 본품 둘 다 웜톤용이라 다시 혈육께 반납했어ㅋㅋ @2 덬도 고생했어ㅋㅋ 담에는 우리 좋은거 뽑자,25.04.12
928388,https://theqoo.net/beauty/3691634163?page=6169,beauty,에스쁘아 샘플지 두장....나도 ㅠㅠ진짜 짜더라ㅠㅠ,25.04.12
928388,https://theqoo.net/beauty/3691634163?page=6169,beauty,난 달바 파우치 뽑...에스쁘아 샘플지..ㅋㅋㅋㅋㅋ,25.04.12
928387,https://theqoo.net/beauty/3691629374?page=6169,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/07/07 10:42:33)",25.04.12
928387,https://theqoo.net/beauty/3691629374?page=6169,beauty,"@1 맞아 생각 짧음의 콜라보도 있지..
큐알 똑같은거 쓰기 & 테이블링 패드 없음",25.04.12
928375,https://theqoo.net/beauty/3691551213?page=6169,beauty,몰바니에서 타포린백 주는데 이것도 늦게가면 수량 없어서 안줌 물량 언제 떨어질지는 모름 오늘은 물량 끝났음,25.04.12
928375,https://theqoo.net/beauty/3691551213?page=6169,beauty,"삭제된 댓글입니다.
(삭제일시: 2025/10/02 18:48:43)",25.04.12
928375,https://theqoo.net/beauty/3691551213?page=6169,beauty,@1 아나.. 예약해서 지금가야하는데 가방없는데 우짜냐..,25.04.12
